Object_ID,Filename,Class_Label,Image_Type,Environment,Lighting,Preprocessing
IMG002125,Scan-from-2025-10-21-02_04_00-PM_jpg.rf.00fd15af8d73ce9f3f4c1f663f1bba91.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002126,Scan-from-2025-10-21-02_04_00-PM_jpg.rf.23462d3cac4f54406bc6b78e04ee4213.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002127,Scan-from-2025-10-21-02_04_00-PM_jpg.rf.b9993fcaa783bd84c4caabe152db0561.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002128,Scan-from-2025-10-21-02_04_33-PM_jpg.rf.1b235fdf9d0847384b168fbe8f412116.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002129,Scan-from-2025-10-21-02_04_33-PM_jpg.rf.5b66ead9e9b4c73c8d780976e8348c04.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002130,Scan-from-2025-10-21-02_04_33-PM_jpg.rf.a45ec37f69ef1b4429b9a63c55f92068.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002131,Scan-from-2025-10-21-02_04_48-PM_jpg.rf.0bd8ccb13d14fa1001e0420bb640ea2b.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002132,Scan-from-2025-10-21-02_04_48-PM_jpg.rf.102f982d7b060c357ec2e49ca2ad8f2b.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002133,Scan-from-2025-10-21-02_04_48-PM_jpg.rf.3c5ba9ad1bcc7a3073469aefd26f3c15.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002134,Scan-from-2025-10-21-02_05_25-PM_jpg.rf.194e5ba7bd9982cf2226007ed4d7aa8f.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002135,Scan-from-2025-10-21-02_05_25-PM_jpg.rf.b54efdac2fc819b846ceeca7eb0ec170.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002136,Scan-from-2025-10-21-02_05_25-PM_jpg.rf.d9643ed9064e365ae5101ac3c6e46d72.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002137,Scan-from-2025-10-21-02_05_38-PM_jpg.rf.740d568c824e3e29cc2c0ad238f71502.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002138,Scan-from-2025-10-21-02_05_38-PM_jpg.rf.d7925b5eb123c31a3ab188082984d515.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002139,Scan-from-2025-10-21-02_05_38-PM_jpg.rf.f8ce4a5b71589f8c16ba5b774d002c6d.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002140,Scan-from-2025-10-21-02_05_58-PM_jpg.rf.0baa12ef839ca9a3a5932b5ab298391a.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002141,Scan-from-2025-10-21-02_05_58-PM_jpg.rf.98e4f0fd84ae184c434adf4f4e0f4f5e.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002142,Scan-from-2025-10-21-02_05_58-PM_jpg.rf.e8d7de4ec367b2b5ad7b28a40d039156.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002143,Scan-from-2025-10-21-02_06_16-PM_jpg.rf.9f031fa02d032f996c1f5cf4394e225b.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002144,Scan-from-2025-10-21-02_06_16-PM_jpg.rf.d9074fa774b497b037b8caa8aa298d2d.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002145,Scan-from-2025-10-21-02_06_16-PM_jpg.rf.f4dd924ef13437b81841bc962f640f83.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002146,Scan-from-2025-10-21-02_06_29-PM_jpg.rf.0c9c5f62506840c61470fe20539afb9b.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002147,Scan-from-2025-10-21-02_06_29-PM_jpg.rf.a37db847777dc6d6acb656805cd092f8.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002148,Scan-from-2025-10-21-02_06_29-PM_jpg.rf.c390fceabbe3a681cca185ff9e5e5fac.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002149,Scan-from-2025-10-21-02_06_45-PM_jpg.rf.43186b43ed912b304ec8a1d1509c62dd.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002150,Scan-from-2025-10-21-02_06_45-PM_jpg.rf.564e339eee608b9739259aa6c02d027f.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002151,Scan-from-2025-10-21-02_06_45-PM_jpg.rf.b31dc58a5d78e2cd02dbc1d0fb2cc035.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002152,Scan-from-2025-10-21-02_07_13-PM_jpg.rf.47311c726871fd41782ce4a832c2fb25.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002153,Scan-from-2025-10-21-02_07_13-PM_jpg.rf.cdb3fd029cd77dbcf1de701346b4daa9.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002154,Scan-from-2025-10-21-02_07_13-PM_jpg.rf.d3fc37c5cf441a44f7ffdedaa50cc7f3.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002155,Scan-from-2025-10-21-02_07_45-PM_jpg.rf.6c885feba4fe32dc07aee139255e35e9.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002156,Scan-from-2025-10-21-02_07_45-PM_jpg.rf.87376572b7f0048f41ba0427c4938273.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002157,Scan-from-2025-10-21-02_07_45-PM_jpg.rf.bf098fbd288e41d7177f7c5af55153d8.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002158,Scan-from-2025-10-21-02_08_17-PM_jpg.rf.01768ac86cbcb2fea2a5546e3b22a14e.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002159,Scan-from-2025-10-21-02_08_17-PM_jpg.rf.4069e23b76b2204b3a4bd36214e321e1.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002160,Scan-from-2025-10-21-02_08_17-PM_jpg.rf.ab16f242ec19b98e2b5e2e74f55579c9.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002161,Scan-from-2025-10-21-09_54_10-PM_jpg.rf.3ce0c0c6b0e299cb06188996777e2cc2.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002162,Scan-from-2025-10-21-09_54_10-PM_jpg.rf.7802d6a4f365e10dc6568ac845f36794.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002163,Scan-from-2025-10-21-09_54_10-PM_jpg.rf.cae996032a1bb3bba84523f7a0548553.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002164,Scan-from-2025-10-23-10_39_41-AM_jpg.rf.7015d905a4d2d8fdbc9a3fec442497b3.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002165,Scan-from-2025-10-23-10_39_41-AM_jpg.rf.ceb17e9a87db1e03e84a1713d89cceda.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002166,Scan-from-2025-10-23-10_39_41-AM_jpg.rf.e45f718b0a8368c9068cb62695a274e5.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002167,Scan-from-2025-10-23-10_41_12-AM_jpg.rf.3ab81c57aaf4b25ef05ca0f481ad28ee.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002168,Scan-from-2025-10-23-10_41_12-AM_jpg.rf.cf79521b9fd2660a4973ae3e0dc7d571.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG002169,Scan-from-2025-10-23-10_41_12-AM_jpg.rf.e21060ef8267af5df1b78e23b405354c.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG002170,20251024_065137672_iOS_heic.rf.2a9a36f3de18ca6a753633db5669945b.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002171,20251024_065137672_iOS_heic.rf.eb374295363e2e6897918e9e1a811506.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002172,20251024_065137672_iOS_heic.rf.fc2cc45ddd0d4a3346f30c675e83b844.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002173,20251024_065149902_iOS_heic.rf.8036ae92f87ca5f5b3312315a86f4484.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002174,20251024_065149902_iOS_heic.rf.85e8e8cb1b78b62e5326c22ce25a2b59.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002175,20251024_065149902_iOS_heic.rf.b8f95c67b33ecca7022fdfb0c4a53b2f.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002176,20251024_065349286_iOS_heic.rf.8502888b44de6c51b692cca21edabd5d.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002177,20251024_065349286_iOS_heic.rf.8b65c4dc2f85874b17dfb18ad606f131.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002178,20251024_065349286_iOS_heic.rf.c9f8392f4dfdb899defe04ed3ff5a944.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002179,Scan-from-2025-10-21-01_46_22-PM_jpg.rf.0bb33d3638ddfc927cf1f5615067b7e5.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002180,Scan-from-2025-10-21-01_46_22-PM_jpg.rf.6d84ee77068133b0a29c18c36a0a44f8.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002181,Scan-from-2025-10-21-01_46_22-PM_jpg.rf.f25b971c9787a6c9ccce7a911fd822e5.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002182,Scan-from-2025-10-21-01_47_08-PM_jpg.rf.0f1cca5e99adafb9315cba9e416e6916.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002183,Scan-from-2025-10-21-01_47_08-PM_jpg.rf.492e8c4840afb576fba4edd94188a102.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002184,Scan-from-2025-10-21-01_47_08-PM_jpg.rf.f4937a0dea7c848f018d5ec7aa152c10.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002185,Scan-from-2025-10-21-01_47_31-PM_jpg.rf.0212356ef43ed1ef8a257f36db23fe86.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002186,Scan-from-2025-10-21-01_47_31-PM_jpg.rf.8df4b5578c309d513779f3fea1ca1c9f.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002187,Scan-from-2025-10-21-01_47_31-PM_jpg.rf.94272c19d63307e674c1429e56b7d558.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002188,Scan-from-2025-10-21-01_48_11-PM_jpg.rf.190544df22fd35098fb41cb06b8ab888.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002189,Scan-from-2025-10-21-01_48_11-PM_jpg.rf.5cebfa6fc0fc5d050a3e7c023a213e6c.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002190,Scan-from-2025-10-21-01_48_11-PM_jpg.rf.c08cbdda9491586bacda0266b63c586b.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002191,Scan-from-2025-10-21-01_48_59-PM_jpg.rf.2c89c8485d071f84824cd272e3712118.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002192,Scan-from-2025-10-21-01_48_59-PM_jpg.rf.549f350af8438c4f5fd05717d9cac9ff.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002193,Scan-from-2025-10-21-01_48_59-PM_jpg.rf.f42442ff2626ff12ef3a2fe4c24a8d7b.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002194,Scan-from-2025-10-21-01_49_19-PM_jpg.rf.49608a2450cf70853f9d61d88ff6621f.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002195,Scan-from-2025-10-21-01_49_19-PM_jpg.rf.79d3b266d32d6c2f6ab57c0acc0c3ed4.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002196,Scan-from-2025-10-21-01_49_19-PM_jpg.rf.9f020c3bc3c53c7ec5003089da0a4416.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002197,Scan-from-2025-10-21-01_49_47-PM_jpg.rf.14f3527cfc3e1a9601ea9815b8bba376.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002198,Scan-from-2025-10-21-01_49_47-PM_jpg.rf.19f177c3d3b0c29caf4e3a3bd947a319.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002199,Scan-from-2025-10-21-01_49_47-PM_jpg.rf.2ff6f123ea6c4ba28d2aa34a7b77af5d.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002200,Scan-from-2025-10-21-01_50_45-PM_jpg.rf.2a6e35c2b42e3234a6e6a4e5d3bcadda.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002201,Scan-from-2025-10-21-01_50_45-PM_jpg.rf.4d64d45758c8aa515dcea8f8172661a7.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002202,Scan-from-2025-10-21-01_50_45-PM_jpg.rf.de3bd4c68ab05bfc41a7a21a23330e38.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002203,Scan-from-2025-10-21-01_51_03-PM_jpg.rf.4455a0c63fcfa65bf5869685a30a2836.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002204,Scan-from-2025-10-21-01_51_03-PM_jpg.rf.60fd0383ac280bd68b228b0de49beffb.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002205,Scan-from-2025-10-21-01_51_03-PM_jpg.rf.c4745d7744d4d5621bfa61fcf3947634.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002206,Scan-from-2025-10-21-01_51_54-PM_jpg.rf.16ddf1bc578f0744c6d3fe35f6d615ae.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002207,Scan-from-2025-10-21-01_51_54-PM_jpg.rf.8ce49dbb71d44d092850625d1234e15a.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002208,Scan-from-2025-10-21-01_51_54-PM_jpg.rf.bf83771f9243fc280fe78b01ba653fbb.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002209,Scan-from-2025-10-21-01_52_05-PM_jpg.rf.4c6d1b0926fb8dd2c00f805803f1686d.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002210,Scan-from-2025-10-21-01_52_05-PM_jpg.rf.b1952e516b0320e72f92dc27c6fbf2dc.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002211,Scan-from-2025-10-21-01_52_05-PM_jpg.rf.c14449d576e9e11e6d219d14ea3dd4e6.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002212,Scan-from-2025-10-21-01_55_16-PM_jpg.rf.6166c68216d00ae76034a5590fe9f255.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002213,Scan-from-2025-10-21-01_55_16-PM_jpg.rf.8bc3bc8e5264dde42009bd55a89a9b42.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002214,Scan-from-2025-10-21-01_55_16-PM_jpg.rf.d4fa8a63ab0b0cef392c94416193e4ea.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002215,Scan-from-2025-10-21-01_55_50-PM_jpg.rf.001bc2198af915810f1f9391862052d2.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002216,Scan-from-2025-10-21-01_55_50-PM_jpg.rf.44c7a1bc39592ead6f47669bca40bc40.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002217,Scan-from-2025-10-21-01_55_50-PM_jpg.rf.a8204e8b7806b39d1bbee938439d9bdd.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002218,Scan-from-2025-10-21-01_56_34-PM_jpg.rf.2755857ec32776fb385e78f4690dbcbc.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002219,Scan-from-2025-10-21-01_56_34-PM_jpg.rf.4138cf474926472e5bc8cefda344adb5.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002220,Scan-from-2025-10-21-01_56_34-PM_jpg.rf.ce029ef6db5754e7c03e92c7514b4fc3.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002221,Scan-from-2025-10-21-01_56_49-PM_jpg.rf.1d31c8752f1d17b15dd02b26785c6a74.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002222,Scan-from-2025-10-21-01_56_49-PM_jpg.rf.2897ee080cbd55eb7be03de27e63b788.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002223,Scan-from-2025-10-21-01_56_49-PM_jpg.rf.74add6b165ce5b470b8fd06849f95f67.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002224,Scan-from-2025-10-21-01_57_08-PM_jpg.rf.ae7e8df17468519d1c9fda6694c17701.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002225,Scan-from-2025-10-21-01_57_08-PM_jpg.rf.bafe16d040e2fb7a0bae2202f25abb0b.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002226,Scan-from-2025-10-21-01_57_08-PM_jpg.rf.e4a27003d172a9eb11d8e367f8eb1528.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002227,Scan-from-2025-10-21-01_57_41-PM_jpg.rf.c9db8acc9940a77b00554d36de59208f.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002228,Scan-from-2025-10-21-01_57_41-PM_jpg.rf.f43522ad26d74c6fc90a5cdfb6e8271e.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002229,Scan-from-2025-10-21-01_57_41-PM_jpg.rf.fb7dce5a7feaf4d9af730cf78b25ea68.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002230,Scan-from-2025-10-21-01_58_29-PM_jpg.rf.0428f6a112af94d3af200be4fca9f51d.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002231,Scan-from-2025-10-21-01_58_29-PM_jpg.rf.6f7208770f47827ef69d84d5b6e7e550.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002232,Scan-from-2025-10-21-01_58_29-PM_jpg.rf.f5953c30c6d1cf7b0b8326c6886e6c99.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002233,Scan-from-2025-10-21-01_59_13-PM_jpg.rf.28d4b7e867b62f660f3ebbfc69bc2a8e.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002234,Scan-from-2025-10-21-01_59_13-PM_jpg.rf.416e64b1c7f66040f2afc81b58accf0b.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002235,Scan-from-2025-10-21-01_59_13-PM_jpg.rf.5330294666b7fec7b15e61a66ee7b0fa.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002236,Scan-from-2025-10-21-01_59_32-PM_jpg.rf.0998284cbe403d0d0d875e903941b185.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002237,Scan-from-2025-10-21-01_59_32-PM_jpg.rf.47569693136e2067f76334e33ea96133.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002238,Scan-from-2025-10-21-01_59_32-PM_jpg.rf.a781f8f5cb78edbf9fd363bf9ffaaf28.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002239,Scan-from-2025-10-21-01_59_50-PM_jpg.rf.6b9b924c399ba662d2310bbb1dd866fa.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002240,Scan-from-2025-10-21-01_59_50-PM_jpg.rf.98bc0dac1c73fbf1d150970a08c4142c.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002241,Scan-from-2025-10-21-01_59_50-PM_jpg.rf.ccc928ec34924637494d18939f2a2006.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002242,Scan-from-2025-10-21-02_00_41-PM_jpg.rf.70f5a3b938fd7adcf10dced785fa1a43.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002243,Scan-from-2025-10-21-02_00_41-PM_jpg.rf.cee2b3dc42204a1c06c4a4415514077e.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002244,Scan-from-2025-10-21-02_00_41-PM_jpg.rf.f8541214b7d7c631d1264714d19f892b.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002245,Scan-from-2025-10-21-02_01_25-PM_jpg.rf.770118987a36a0390969debcf63d3f32.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002246,Scan-from-2025-10-21-02_01_25-PM_jpg.rf.7a7a75da66336bf195befda0479a2e01.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002247,Scan-from-2025-10-21-02_01_25-PM_jpg.rf.f1d8cd1841d984a0d6b294237706e90a.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002248,Scan-from-2025-10-22-10_20_13-AM_jpg.rf.0616040135e0ca98d596c8b28d87a34e.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002249,Scan-from-2025-10-22-10_20_13-AM_jpg.rf.48c21a53cc37ed154671f6f77c89b538.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002250,Scan-from-2025-10-22-10_20_13-AM_jpg.rf.de664a055a5da595382097348c6b0a0c.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002251,Scan-from-2025-10-23-10_43_59-AM_jpg.rf.7466b550054773d99e394a281b1f529f.jpg,Gluxit10,Raw,Indoor,LED,None
IMG002252,Scan-from-2025-10-23-10_43_59-AM_jpg.rf.8cd1e46bc9ef73310130a7fbcf3b632e.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002253,Scan-from-2025-10-23-10_43_59-AM_jpg.rf.df09de39bcb4270de89c6f704720867f.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG002254,Scan-from-2025-11-06-04_51_58-PM_jpg.rf.433b9aec0c8492caf854725716a3bd19.jpg,M-Strong,Raw,Indoor,LED,None
IMG002255,Scan-from-2025-11-06-04_51_58-PM_jpg.rf.6571704091b12b74b5fc2910d0fe7a4a.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002256,Scan-from-2025-11-06-04_51_58-PM_jpg.rf.b8e15b7bc1396deb96329c15a387c8aa.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002257,Scan-from-2025-11-06-04_54_33-PM_jpg.rf.3465c7a9e866c5881dff078d9078063a.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002258,Scan-from-2025-11-06-04_54_33-PM_jpg.rf.5c80362bc372b72d585fb6b896101b03.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002259,Scan-from-2025-11-06-04_54_33-PM_jpg.rf.c75b61aae510ff54abe78d71d218b499.jpg,M-Strong,Raw,Indoor,LED,None
IMG002260,Scan-from-2025-11-06-04_55_20-PM_jpg.rf.9109d4979ac6850f8ccecca9f83fc391.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002261,Scan-from-2025-11-06-04_55_20-PM_jpg.rf.996e45e6b5c6a3ad16a482a6714cac5d.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002262,Scan-from-2025-11-06-04_55_20-PM_jpg.rf.c0aa3eceb9f6f33b0d7d213c3bc17aee.jpg,M-Strong,Raw,Indoor,LED,None
IMG002263,Scan-from-2025-11-06-04_56_00-PM_jpg.rf.6496b0bed642d825c01053bd9a4d4fdb.jpg,M-Strong,Raw,Indoor,LED,None
IMG002264,Scan-from-2025-11-06-04_56_00-PM_jpg.rf.dd54084023c6e64e313f9e47c4daa0d9.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002265,Scan-from-2025-11-06-04_56_00-PM_jpg.rf.e33a3d1fcf75451924eb227fe6dbb2a4.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002266,Scan-from-2025-11-06-04_56_35-PM_jpg.rf.1f866fbaf0ba137eef62641a60bb10bc.jpg,M-Strong,Raw,Indoor,LED,None
IMG002267,Scan-from-2025-11-06-04_56_35-PM_jpg.rf.847fa2bcb412e0dc35009fb883f7587d.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002268,Scan-from-2025-11-06-04_56_35-PM_jpg.rf.ca8a91f2bfca6f5c5182840f4d3d6e56.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002269,Scan-from-2025-11-06-04_57_09-PM_jpg.rf.108ad8c9fb5bf2ea0f5307b10eafb8a4.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002270,Scan-from-2025-11-06-04_57_09-PM_jpg.rf.1de013d305d0bf40839292a4d2eb2e49.jpg,M-Strong,Raw,Indoor,LED,None
IMG002271,Scan-from-2025-11-06-04_57_09-PM_jpg.rf.56f814816206f11481e88ff2f136ac89.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002272,Scan-from-2025-11-06-04_57_39-PM_jpg.rf.08d73db7c397d0775194b58c17345daf.jpg,M-Strong,Raw,Indoor,LED,None
IMG002273,Scan-from-2025-11-06-04_57_39-PM_jpg.rf.5f5036fae00138ce3b5789ba7e0a88e9.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002274,Scan-from-2025-11-06-04_57_39-PM_jpg.rf.99ee7e4f1391891c128c744fa749532b.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002275,Scan-from-2025-11-06-04_58_12-PM_jpg.rf.6827ff5cd3d88687211996621dec2438.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002276,Scan-from-2025-11-06-04_58_12-PM_jpg.rf.7f07599e17059e729a0d55c251cda665.jpg,M-Strong,Raw,Indoor,LED,None
IMG002277,Scan-from-2025-11-06-04_58_12-PM_jpg.rf.f337a09b338239cd35f2591002e8f0cd.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002278,Scan-from-2025-11-06-04_59_49-PM_jpg.rf.48e78d272f1a2e5292f62afb4ee767f7.jpg,M-Strong,Raw,Indoor,LED,None
IMG002279,Scan-from-2025-11-06-04_59_49-PM_jpg.rf.bd7cb1cd69243e1fbaed16612a1a966c.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002280,Scan-from-2025-11-06-04_59_49-PM_jpg.rf.f5ec620977d88d92f6a987babf80c662.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002281,Scan-from-2025-11-06-05_00_15-PM_jpg.rf.0e7005de1f48009d198200071a73ac55.jpg,M-Strong,Raw,Indoor,LED,None
IMG002282,Scan-from-2025-11-06-05_00_15-PM_jpg.rf.9270b7b8329e72ecb9e559a3777012e6.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002283,Scan-from-2025-11-06-05_00_15-PM_jpg.rf.a7ce5c2f8185b4af3603d2bed2c57c16.jpg,M-Strong,Raw,Indoor,LED,None
IMG002284,Scan-from-2025-11-06-05_00_40-PM_jpg.rf.47d17e319fc67e290d7d0abb395af6c6.jpg,M-Strong,Raw,Indoor,LED,None
IMG002285,Scan-from-2025-11-06-05_00_40-PM_jpg.rf.4af02a714129342c31e41b1830e3a14a.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002286,Scan-from-2025-11-06-05_00_40-PM_jpg.rf.e9d2250c580e74205c61d3a56cda75da.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002287,Scan-from-2025-11-06-05_01_32-PM_jpg.rf.0b37834951bae23c4715a17d48ddf97c.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002288,Scan-from-2025-11-06-05_01_32-PM_jpg.rf.5f93824ae3c4107b819bb05cc961a98b.jpg,M-Strong,Raw,Indoor,LED,None
IMG002289,Scan-from-2025-11-06-05_01_32-PM_jpg.rf.b0cfbf028b737c3c3587120607d09e08.jpg,M-Strong,Augmented,Indoor,LED,None
IMG002290,Scan-from-2025-11-07-11_59_55-AM_jpg.rf.41e86d6cef6d0c3c8c1b9e7038f8712c.jpg,M-Strong,Raw,Indoor,LED,None
IMG002291,Scan-from-2025-11-07-11_59_55-AM_jpg.rf.66cc68184d3535b746c7598c1a6ea404.jpg,M-Strong,Augmented,Indoor,LED,None
